,User,Date,Tweet Text,Compound,Positive,Neutral,Negative,Tweets Ago
383,@FoxNews,Wed Jul 25 19:54:09 +0000 2018,".@SecPompeo: ""@POTUS disclosed what he said to Vladimir Putin about Russian interference in our elections and he sa… https://t.co/obIocqU4t5",0.0,0.0,1.0,0.0,84
384,@FoxNews,Wed Jul 25 19:51:41 +0000 2018,"RT @FoxBusiness: .@SecPompeo testifies at a Senate Foreign Relations Committee hearing on ""an update on American diplomacy to advance our n…",0.0,0.0,1.0,0.0,85
385,@FoxNews,Wed Jul 25 19:46:14 +0000 2018,".@SecPompeo on Crimea: ""@POTUS was very clear with Vladimir Putin about U.S. positions."" https://t.co/VqD78gOzrY",0.4391,0.182,0.818,0.0,86
386,@FoxNews,Wed Jul 25 19:43:58 +0000 2018,".@SecPompeo: ""@POTUS has stated that he accepts our intelligence community's conclusion that Russia meddled in the… https://t.co/XQTAz7TSNo",0.6597,0.265,0.735,0.0,87
387,@FoxNews,Wed Jul 25 19:40:33 +0000 2018,".@SenBobCorker: ""One in ten North Koreans are living in slavery today and one in five children are stunted due to m… https://t.co/QWrSijApel",-0.7003,0.0,0.814,0.186,88
388,@FoxNews,Wed Jul 25 19:39:03 +0000 2018,".@SecPompeo: ""@POTUS has said that Iran is not the same country that it was five months ago."" https://t.co/fQYoIz663B",0.0,0.0,1.0,0.0,89
389,@FoxNews,Wed Jul 25 19:36:28 +0000 2018,".@SecPompeo on Russia: ""@POTUS believes that two great nuclear powers should not have a contentious relationship."" https://t.co/aqnBPkoA3e",0.7174,0.3,0.7,0.0,90
390,@FoxNews,Wed Jul 25 19:34:55 +0000 2018,".@SecPompeo: ""NATO will remain an indispensable pillar of American national security."" https://t.co/Z05OxxfCZu https://t.co/XCJJAbC9OX",0.0,0.0,1.0,0.0,91
391,@FoxNews,Wed Jul 25 19:32:50 +0000 2018,".@SecPompeo on Crimea Declaration: ""I want to show this committee that the United States does not, and will not rec… https://t.co/mSy6nM3gnB",0.4767,0.177,0.823,0.0,92
392,@FoxNews,Wed Jul 25 19:32:39 +0000 2018,".@SecPompeo on North Korea: ""President @realDonaldTrump's diplomacy deescalated a situation which the prospect for… https://t.co/TuRvf4nM6e",0.296,0.145,0.855,0.0,93
393,@FoxNews,Wed Jul 25 19:28:15 +0000 2018,".@SenatorMenendez: ""As of this moment, we find ourselves in an unimaginable situation. The American people, elected… https://t.co/4onywbIaTf",0.0,0.0,1.0,0.0,94
394,@FoxNews,Wed Jul 25 19:26:08 +0000 2018,".@SecPompeo: ""On the subject of Russia, I want to bring something to your attention right off the bat today. Today… https://t.co/N62zu7uqiW",0.0772,0.064,0.936,0.0,95
395,@FoxNews,Wed Jul 25 19:21:00 +0000 2018,".@SenBobCorker to @SecPompeo: ""I can't say it more forcefully, we really need a clear understanding as to what is g… https://t.co/GkAsgzoXHb",0.4364,0.132,0.868,0.0,96
396,@FoxNews,Wed Jul 25 19:16:49 +0000 2018,".@SenBobCorker: ""So far we have zero clarity from the administration as to what the end game is on the Trump, Pence… https://t.co/uL3QL7RPRp",0.4019,0.114,0.886,0.0,97
397,@FoxNews,Wed Jul 25 19:10:55 +0000 2018,".@SenBobCorker to @SecPompeo; ""You come before a group of senators today who are filled with serious doubts about t… https://t.co/sWv2ntRan2",-0.3612,0.0,0.829,0.171,98
398,@FoxNews,Wed Jul 25 19:03:59 +0000 2018,'Amazing dragon' dinosaur discovered in China https://t.co/EHJ61Tq6Jc,0.5859,0.388,0.612,0.0,99
399,@FoxNews,Wed Jul 25 18:59:06 +0000 2018,THURSDAY: Roseanne Barr sits down with @SeanHannity. Don’t miss this must-see interview on “Hannity” at 9p ET on Fo… https://t.co/q46QXbSMXM,-0.1531,0.0,0.922,0.078,100
400,@nytimes,Thu Jul 26 03:17:03 +0000 2018,RT @S_Evangelina: You don't know what Fortnite is? I got you. https://t.co/YutNdy5TnX,0.0,0.0,1.0,0.0,1
401,@nytimes,Thu Jul 26 03:02:07 +0000 2018,A group of House Republicans introduced articles of impeachment in a long-shot bid to oust deputy attorney general… https://t.co/4kgvusJ0oA,0.0,0.0,1.0,0.0,2
402,@nytimes,Thu Jul 26 02:47:02 +0000 2018,New Zealand accused Australia this week of copying its national flag. Take the quiz and see if you can identify the… https://t.co/5pb0eai35o,-0.296,0.0,0.905,0.095,3
403,@nytimes,Thu Jul 26 02:32:07 +0000 2018,"The White House barred a CNN journalist from attending a public appearance by President Trump in the Rose Garden, a… https://t.co/TlqhSKHj0f",0.0,0.0,1.0,0.0,4
404,@nytimes,Thu Jul 26 02:17:06 +0000 2018,RT @dionnesearcey: The video from #Cameroon captures uniformed men shooting a woman with a little girl and a woman with a baby strapped to…,0.0,0.0,1.0,0.0,5
405,@nytimes,Thu Jul 26 02:02:06 +0000 2018,Newly disclosed emails show Michigan Republicans angling to give their party a dominant position through gerrymande… https://t.co/vVoX8MVdH9,0.4019,0.153,0.847,0.0,6
406,@nytimes,Thu Jul 26 01:47:03 +0000 2018,Orson Welles's last film will have its debut at the Venice Film Festival – over 30 years after the director's death https://t.co/gGGgJEUKO9,-0.1779,0.123,0.728,0.149,7
407,@nytimes,Thu Jul 26 01:32:07 +0000 2018,"With Goop, Gwyneth Paltrow just wanted you to have what she had: the $795 G. Label trench coat and the $1,505 Beton… https://t.co/wY4sZnTEIL",0.0,0.0,1.0,0.0,8
408,@nytimes,Thu Jul 26 01:17:05 +0000 2018,"RT @maggieNYT: Repeated screenings of the tape do not clearly reveal Mr. Trump saying the words “don’t pay with,” an omission that would en…",-0.3935,0.0,0.857,0.143,9
409,@nytimes,Thu Jul 26 01:02:06 +0000 2018,"The Republican tax cuts have pushed corporate tax payments to historically low levels, causing the budget deficit t… https://t.co/Rmq0jLMztk",-0.7184,0.0,0.696,0.304,10
410,@nytimes,Thu Jul 26 00:47:05 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/CO2mMtZw2D,0.0,0.0,1.0,0.0,11
411,@nytimes,Thu Jul 26 00:32:03 +0000 2018,"At 5:30 p.m. on Wednesday, hundreds of speed cameras around NYC effectively clicked off, their watch over motorists… https://t.co/YHKb0AJoZL",0.4404,0.139,0.861,0.0,12
412,@nytimes,Thu Jul 26 00:17:01 +0000 2018,"RT @NYTNational: ""She was so beautiful, so inspirational, had dreams. I’m supposed to be planning her graduation, not her funeral,"" said th…",0.9264,0.397,0.603,0.0,13
413,@nytimes,Thu Jul 26 00:02:04 +0000 2018,Nutrition scientists have long debated the best diet for optimal health. But now some experts believe that it’s not… https://t.co/z3peXLnNoA,0.5187,0.195,0.805,0.0,14
414,@nytimes,Wed Jul 25 23:47:05 +0000 2018,"She was Salvador Dalí's wife, muse, model and publicist. But as a new exhibition in Barcelona shows, there was so m… https://t.co/rIyw17TrFX",0.0,0.0,1.0,0.0,15
415,@nytimes,Wed Jul 25 23:32:02 +0000 2018,"Thousands of tourists were evacuated from Yosemite National Park, as one of the country’s most iconic natural prese… https://t.co/DiCZ7WuPAE",0.4173,0.134,0.866,0.0,16
416,@nytimes,Wed Jul 25 23:17:01 +0000 2018,RT @mschwirtz: He found a box containing a perfume bottle and gave it to his girlfriend. When he woke up weeks later he learned she had die…,0.0,0.0,1.0,0.0,17
417,@nytimes,Wed Jul 25 23:02:06 +0000 2018,"Important progress in Alzheimer's research: for the first time in a large clinical trial, a single drug has been ab… https://t.co/E1nkUj5e8t",0.5574,0.213,0.787,0.0,18
418,@nytimes,Wed Jul 25 22:47:05 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/3kSu9Jd5je,0.0,0.0,1.0,0.0,19
419,@nytimes,Wed Jul 25 22:32:01 +0000 2018,A lawsuit accusing President Trump of violating the Constitution by maintaining a financial interest in his company… https://t.co/ZUKG2aJc1R,-0.4767,0.136,0.543,0.321,20
420,@nytimes,Wed Jul 25 22:17:04 +0000 2018,"RT @adamgoldmanNYT: Finally, the tape has become public. And it revealed the statements by Ms. Hicks and Mr. Giuliani to be false. https://…",0.0,0.0,1.0,0.0,21
421,@nytimes,Wed Jul 25 22:02:04 +0000 2018,51 women have sued the University of Southern California as part of a an ongoing scandal involving sexual abuse all… https://t.co/RMlHIyuRTQ,-0.7964,0.0,0.717,0.283,22
422,@nytimes,Wed Jul 25 21:46:01 +0000 2018,RT @PatcohenNYT: Business leaders who complained that they sometimes felt vilified as engineers of inequality — or greedy exploiters — now…,-0.6124,0.0,0.773,0.227,23
423,@nytimes,Wed Jul 25 21:32:06 +0000 2018,"New York City’s Housing Authority admitted its failures go beyond lead testing, to staff training, tenant protectio… https://t.co/CxVivZ5Y1L",-0.3182,0.13,0.725,0.145,24
424,@nytimes,Wed Jul 25 21:21:06 +0000 2018,"Scientists found evidence of a large underground pool of water on Mars, raising the possibility that life could exi… https://t.co/b27fJVUf4J",0.0,0.0,1.0,0.0,25
425,@nytimes,Wed Jul 25 21:08:08 +0000 2018,"Breaking News: The U.S. and the European Union agreed to work toward lowering tariffs and other trade barriers, Pre… https://t.co/bvdT7rIUhN",0.0258,0.095,0.814,0.09,26
426,@nytimes,Wed Jul 25 21:01:03 +0000 2018,"RT @taffyakner: Strike @goop down and it will become more powerful than you can possibly imagine. My story on it, its blazing success, and…",0.7425,0.232,0.717,0.051,27
427,@nytimes,Wed Jul 25 20:46:03 +0000 2018,The Department of Veterans Affairs has largely said no to medical marijuana. Nearly a million veterans may be using… https://t.co/d2XllBoc38,-0.296,0.0,0.891,0.109,28
428,@nytimes,Wed Jul 25 20:31:04 +0000 2018,Here's a dinner idea: Chicken braised in balsamic and red wine vinegars over creamy polenta https://t.co/J2noxUki0J,0.0,0.0,1.0,0.0,29
429,@nytimes,Wed Jul 25 20:16:04 +0000 2018,Students defrauded by for-profit colleges would face higher barriers to loan forgiveness under a new proposal by Ed… https://t.co/J5IbO8dngv,0.2732,0.11,0.89,0.0,30
430,@nytimes,Wed Jul 25 20:01:03 +0000 2018,A couple arrested by Border Patrol after trying to visit their son-in-law at his Army base are out of detention aft… https://t.co/VISWYYKoRZ,-0.6808,0.0,0.772,0.228,31
431,@nytimes,Wed Jul 25 19:46:05 +0000 2018,Mike Pompeo offered Congress what he called “proof” that Trump is willing to hold Russia accountable for its malign… https://t.co/MOx9elOmgr,0.0,0.0,1.0,0.0,32
432,@nytimes,Wed Jul 25 19:31:03 +0000 2018,Swimming pools closed because the water is too hot. Construction workers wearing fans. Men urged to carry parasols.… https://t.co/tjJsZU4pGa,0.0,0.0,1.0,0.0,33
433,@nytimes,Wed Jul 25 19:15:56 +0000 2018,"Breaking News: President Trump wants to delay a meeting with Vladimir Putin in Washington until next year, “after t… https://t.co/2SwSyffCWv",-0.3182,0.0,0.887,0.113,34
434,@nytimes,Wed Jul 25 19:01:04 +0000 2018,"A non-gamer’s guide to Fortnite, the game obsessing America’s teens https://t.co/vW9vfwPf2P",-0.34,0.0,0.789,0.211,35
435,@nytimes,Wed Jul 25 18:46:02 +0000 2018,Imagine an eccentric David Chang restaurant that almost no one has heard about yet. Our critic takes you to the Bar… https://t.co/nD1ooTUWFR,-0.4601,0.0,0.833,0.167,36
436,@nytimes,Wed Jul 25 18:31:02 +0000 2018,"RT @NYTScience: Scientists find evidence of a 12-mile-wide lake beneath the southern ice cap on Mars, raising the possibility that life cou…",0.0,0.0,1.0,0.0,37
437,@nytimes,Wed Jul 25 18:16:04 +0000 2018,"Are sperm counts … too low? Hard to say, but Silicon Valley has turned male hysteria into a business model. https://t.co/gaqevkz0NJ",-0.6808,0.0,0.708,0.292,38
438,@nytimes,Wed Jul 25 18:01:01 +0000 2018,"Gimme a break 
Gimme a break
Break me off a piece of that trademark law
https://t.co/AvmbYZVa7y",0.0,0.0,1.0,0.0,39
439,@nytimes,Wed Jul 25 17:46:07 +0000 2018,"Melania Trump has freedom over her own remote control, the East Wing said  https://t.co/vCllF8Jb9k",0.6369,0.244,0.756,0.0,40
440,@nytimes,Wed Jul 25 17:31:07 +0000 2018,Yosemite National Park is ordering visitors to evacuate large swaths of the park due to the Ferguson Fire. It's the… https://t.co/VH2TO5A07h,-0.34,0.0,0.893,0.107,41
441,@nytimes,Wed Jul 25 17:16:06 +0000 2018,"In @NYTOpinion,
Op-Ed columnist Thomas Friedman writes, ""No U.S. president can break so many longstanding relations… https://t.co/44mdNdCiV3",-0.296,0.0,0.879,0.121,42
442,@nytimes,Wed Jul 25 17:01:06 +0000 2018,"Wielding a pickax, a vandal destroyed President Trump’s star on the Hollywood Walk of Fame Wednesday morning… https://t.co/XAg5cLS6CZ",-0.0772,0.144,0.697,0.159,43
443,@nytimes,Wed Jul 25 16:48:02 +0000 2018,"The recording, and the repeated statements it contradicts, is a stark example of how Trump and his aides have used… https://t.co/YqhjjrX5y0",-0.34,0.0,0.888,0.112,44
444,@nytimes,Wed Jul 25 16:46:03 +0000 2018,How Michael Cohen’s audio clip unraveled Trump’s false statements https://t.co/kYMI3z2GaK,0.0,0.0,1.0,0.0,45
445,@nytimes,Wed Jul 25 16:31:04 +0000 2018,James Glancy didn’t intend to take part in “the most dangerous experiment ever attempted on Shark Week.” But that’s… https://t.co/ioO1cXK9ZF,-0.2952,0.0,0.896,0.104,46
446,@nytimes,Wed Jul 25 16:16:01 +0000 2018,"Brian Kemp invoked Hillary Clinton, George Soros and Nancy Pelosi in his victory speech  https://t.co/dsFkUARg3v",0.0,0.0,1.0,0.0,47
447,@nytimes,Wed Jul 25 16:01:01 +0000 2018,A Swedish woman attempted to stop a man's deportation to Afghanistan by refusing to take her seat and preventing th… https://t.co/u7G1gUfqhM,-0.6124,0.0,0.727,0.273,48
448,@nytimes,Wed Jul 25 15:46:06 +0000 2018,"Among the ways to get around NYC — rickshaw, subway, scooter, ferry — there's now one more option: dockless bikes https://t.co/qdxeeTn3uO",0.0,0.0,1.0,0.0,49
449,@nytimes,Wed Jul 25 15:31:07 +0000 2018,"For several hours, a Chinese government database showed that Facebook had gained approval to open a subsidiary in Z… https://t.co/txE00gYiL8",0.6908,0.263,0.737,0.0,50
450,@nytimes,Wed Jul 25 15:16:05 +0000 2018,"Reba McEntire, Cher, Philip Glass and Wayne Shorter will receive this year’s Kennedy Center Honors, along with a sp… https://t.co/OnyoC4lm5i",0.5106,0.155,0.845,0.0,51
451,@nytimes,Wed Jul 25 15:01:05 +0000 2018,"RT @NYTNational: Can medical marijuana help veterans with PTSD symptoms? The V.A. doesn’t know, and has shied away from sponsoring studies…",0.4019,0.119,0.881,0.0,52
452,@nytimes,Wed Jul 25 14:46:05 +0000 2018,President Trump raged at his staff recently aboard Air Force One. Why? The first lady’s television was tuned to CNN… https://t.co/Nm14wikcof,-0.4404,0.048,0.823,0.13,53
453,@nytimes,Wed Jul 25 14:31:05 +0000 2018,"The Ivanka Trump brand is alive and well and working in the West Wing as a special adviser to President Trump,… https://t.co/fqdf1fWJwh",0.7506,0.291,0.709,0.0,54
454,@nytimes,Wed Jul 25 14:16:03 +0000 2018,"In a series of scenes, Sacha Baron Cohen got Republican lawmaker Jason Spencer to yell a racial epithet and drop hi… https://t.co/wxldDEnY2g",-0.2732,0.0,0.9,0.1,55
455,@nytimes,Wed Jul 25 14:00:24 +0000 2018,Business leaders who complained that they sometimes felt vilified as engineers of inequality — or greedy exploiters… https://t.co/35c7gCAoZY,-0.6124,0.0,0.75,0.25,56
456,@nytimes,Wed Jul 25 13:51:05 +0000 2018,The Trump administration said that it would restart a program that pays billions of dollars to insurers to stabiliz… https://t.co/9O5YsQIzJX,0.0,0.0,1.0,0.0,57
457,@nytimes,Wed Jul 25 13:41:03 +0000 2018,"The acting prime minister of New Zealand accused Australia this week of copying his country’s 116-year-old flag, an… https://t.co/AvKj8J6gf3",-0.296,0.0,0.891,0.109,58
458,@nytimes,Wed Jul 25 13:30:19 +0000 2018,"""Labels are hard,"" Kirsten Gillibrand said. ""But I'm comfortable with 'populist.'"" https://t.co/FzO0Ak2DxC",0.6652,0.288,0.712,0.0,59
459,@nytimes,Wed Jul 25 13:14:05 +0000 2018,"Bowing to pressure from China, American Airlines, Delta Air Lines and United Airlines began to remove references to… https://t.co/BUpb0m5Xfd",0.1531,0.127,0.773,0.1,60
460,@nytimes,Wed Jul 25 13:00:15 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/Fyr6JQera4,0.0,0.0,1.0,0.0,61
461,@nytimes,Wed Jul 25 12:50:05 +0000 2018,"A lawyer for Michael Cohen told The Times that Cohen released the tape because he is ""on a new path — it's a reset… https://t.co/PKKp1JenL3",0.0,0.0,1.0,0.0,62
462,@nytimes,Wed Jul 25 12:40:10 +0000 2018,Video: Thousands of people in Laos have been displaced after a dam collapsed https://t.co/ml47RcXYEl,-0.2732,0.0,0.851,0.149,63
463,@nytimes,Wed Jul 25 12:31:05 +0000 2018,"Rescuers scramble to help more than 3,000 people, many stranded in trees and on rooftops, after a failed dam floode… https://t.co/M8iaYId8bS",-0.1531,0.113,0.75,0.137,64
464,@nytimes,Wed Jul 25 12:19:04 +0000 2018,Some of President Trump's own officials were left wondering whether his Iran tweet was a bluff — intended to force… https://t.co/w81gYrYQyQ,0.0,0.0,1.0,0.0,65
465,@nytimes,Wed Jul 25 12:10:04 +0000 2018,"Brian Kemp, Georgia's secretary of state, rode a last-minute endorsement from President Trump to win a Republican p… https://t.co/mOaQtOrquh",0.7269,0.289,0.711,0.0,66
466,@nytimes,Wed Jul 25 12:00:08 +0000 2018,"Your daily @DealBook Briefing:

• $12 billion for farmers may only be the first trade bailout.

• CEO activism is t… https://t.co/RKmy0VcFoW",-0.1027,0.0,0.931,0.069,67
467,@nytimes,Wed Jul 25 11:45:04 +0000 2018,"President Trump: ""What you're seeing and what you're reading is not what's happening"" https://t.co/2Rcro1OEEM",0.0,0.0,1.0,0.0,68
468,@nytimes,Wed Jul 25 11:30:10 +0000 2018,"Clare Bronfman, heiress to the Seagram's liquor fortune, pleaded not guilty to racketeering and conspiracy in conne… https://t.co/SJNemQ6X8G",-0.2658,0.107,0.736,0.156,69
469,@nytimes,Wed Jul 25 11:15:08 +0000 2018,President Trump's $12 billion aid package for American farmers is a sign that he plans to continue the trade confli… https://t.co/WirWFisjRC,0.0,0.0,1.0,0.0,70
470,@nytimes,Wed Jul 25 11:00:14 +0000 2018,"Brian Kemp won the Georgia GOP runoff for governor, after a series of provocative ads that evoked President Trump's… https://t.co/gzfUY1PnLr",0.5719,0.171,0.829,0.0,71
471,@nytimes,Wed Jul 25 10:44:06 +0000 2018,"Sergio Marchionne, the longtime chief of Fiat Chrysler, is dead at 66. He helped transform the struggling automaker… https://t.co/b9Heb1dvDn",-0.7964,0.0,0.705,0.295,72
472,@nytimes,Wed Jul 25 10:30:03 +0000 2018,Members of the Wild Boars soccer team and their coach were ordained as Buddhist monks https://t.co/k6WcjiGh7T,0.0,0.0,1.0,0.0,73
473,@nytimes,Wed Jul 25 10:20:08 +0000 2018,"""Crime is down, but fear is up. That is the paradox we have to fight,"" said a chief inspector in an Austrian border… https://t.co/EEqp9NBM7c",-0.7992,0.0,0.71,0.29,74
474,@nytimes,Wed Jul 25 10:10:04 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/ti3jLwH3Xz,0.0,0.0,1.0,0.0,75
475,@nytimes,Wed Jul 25 10:00:58 +0000 2018,"“It was mind blowing,” the photographer said in an interview. “I didn’t know that a duck could care for that many c… https://t.co/0oibI6qLz2",0.4939,0.132,0.868,0.0,76
476,@nytimes,Wed Jul 25 09:44:06 +0000 2018,Jean-Claude Juncker is expected to offer the Trump administration two possible trade deals in an effort to remove A… https://t.co/r5qIoSyiiD,0.0,0.0,1.0,0.0,77
477,@nytimes,Wed Jul 25 09:30:12 +0000 2018,"""I think within 15 minutes I believe Dawn said that she felt she had a headache."" A British Novichok victim offered… https://t.co/j907nmBx8p",-0.2732,0.0,0.896,0.104,78
478,@nytimes,Wed Jul 25 09:15:07 +0000 2018,"At least 20 people were killed in a suicide bombing outside a polling station in Quetta, Pakistan, raising the deat… https://t.co/tpWr7e1qus",-0.875,0.0,0.654,0.346,79
479,@nytimes,Wed Jul 25 09:00:13 +0000 2018,"He felt his neck snap forward from the force of a soccer ball hitting his head. First, he thought he was fine. Then… https://t.co/CyYCBR8WMz",0.2023,0.076,0.924,0.0,80
480,@nytimes,Wed Jul 25 08:44:08 +0000 2018,"President Trump's former personal lawyer, Michael Cohen, released a secret recording of a conversation in which Tru… https://t.co/e0gZb7q1DS",0.0,0.0,1.0,0.0,81
481,@nytimes,Wed Jul 25 08:30:01 +0000 2018,"RT @nytimesworld: Imran Khan enjoys genuine popularity across Pakistan. He has used his celebrity, his charisma and his money to campaign a…",0.7506,0.242,0.758,0.0,82
482,@nytimes,Wed Jul 25 08:15:04 +0000 2018,"""It was mind blowing,"" said the photographer. ""I didn't know that a duck could care for that many chicks."" https://t.co/HFuDDIWD4e",0.4939,0.151,0.849,0.0,83
483,@nytimes,Wed Jul 25 08:02:04 +0000 2018,They nearly reached the water. https://t.co/AN7GL0dukZ,0.1027,0.219,0.781,0.0,84
484,@nytimes,Wed Jul 25 07:47:05 +0000 2018,"As global warming brings more deadly heat waves, cities are seeking creative strategies to cool themselves down https://t.co/IHPWXHPXGP",0.7003,0.312,0.688,0.0,85
485,@nytimes,Wed Jul 25 07:32:06 +0000 2018,RT @UpshotNYT: What would be some early warning signs that the trade war is hurting the overall U.S. economy? https://t.co/PEwet7v50A,-0.8402,0.0,0.654,0.346,86
486,@nytimes,Wed Jul 25 07:17:06 +0000 2018,"Is Imran Khan, a legendary cricket player and international sex symbol, about to become the leader of Pakistan, an… https://t.co/MlPvkn38BZ",0.0,0.0,1.0,0.0,87
487,@nytimes,Wed Jul 25 07:02:04 +0000 2018,"China has a simple weapon it can use to try and foil President Trump’s tariffs: the value of its currency, the renm… https://t.co/kAXonY9if4",0.0516,0.098,0.813,0.089,88
488,@nytimes,Wed Jul 25 06:41:52 +0000 2018,"Novichok Was Found in a Glass Bottle Inside a Box, British Victim Says https://t.co/sOAlcDwwZk",-0.2732,0.0,0.84,0.16,89
489,@nytimes,Wed Jul 25 06:29:20 +0000 2018,Millions of smart TVs in American homes are tracking everything you watch for the sake of advertisers. If that does… https://t.co/0bVySdZqAb,0.4019,0.119,0.881,0.0,90
490,@nytimes,Wed Jul 25 06:11:11 +0000 2018,Papa John's will take the poison pill defense to protect itself against any hostile takeover attempt by its former… https://t.co/z7Br4Zk9Dz,-0.4588,0.156,0.611,0.233,91
491,@nytimes,Wed Jul 25 05:53:33 +0000 2018,RT @jasondhorowitz: Amid the burned pine cones was a small blue sandal with a Velcro strap. At the scene of the deadly Greek wildfires. htt…,0.0,0.0,1.0,0.0,92
492,@nytimes,Wed Jul 25 05:39:04 +0000 2018,Michael Cohen released a secret recording of a conversation in which President Trump appears to have knowledge abou… https://t.co/eyNRtwfVOO,0.0,0.0,1.0,0.0,93
493,@nytimes,Wed Jul 25 05:32:08 +0000 2018,The governor of Montana is suing the Trump administration over its loosening of campaign finance rules https://t.co/8UnSbqN0Qp,-0.2732,0.0,0.884,0.116,94
494,@nytimes,Wed Jul 25 05:02:02 +0000 2018,"Two people fell ill after eating now-recalled Ritz crackers.
Pepperidge Farm has also announced a recall of several… https://t.co/0lo6xOM2fR",-0.4215,0.0,0.859,0.141,95
495,@nytimes,Wed Jul 25 04:42:06 +0000 2018,"Ivanka Trump, on shutting down her fashion brand: ""My focus for the foreseeable future will be the work I am doing… https://t.co/2tNHixk1vm",0.0,0.0,1.0,0.0,96
496,@nytimes,Wed Jul 25 04:22:02 +0000 2018,RT @nytimesarts: The first Muslim woman to represent the United States at the Olympics wearing a hijab opens up about receiving death threa…,-0.2732,0.105,0.749,0.146,97
497,@nytimes,Wed Jul 25 04:12:54 +0000 2018,"Cohen Releases Tape of Trump, Inflaming Feud https://t.co/E0x0H7pfcV",-0.34,0.0,0.745,0.255,98
498,@nytimes,Wed Jul 25 04:02:03 +0000 2018,A federal mediator advised the Education Department that it likely gutted compensation and union activities without… https://t.co/UajWXnT6I6,0.0,0.0,1.0,0.0,99
499,@nytimes,Wed Jul 25 03:47:03 +0000 2018,RT @nytopinion: A $12 billion farm bailout is no way to fix a problem the president himself created by starting trade wars without a clear…,-0.7845,0.069,0.588,0.343,100
